#_Bundle,#_Iteration,#_Agents,#_Attackers,Linar_Speed,Field_Len,Pzone_Len,Sim_Time,defense_time,Result
18,21,55,55,1,150,30,60,60,2
18,22,55,55,1,150,30,60,60,2
18,23,55,55,1,150,30,60,60,2
18,24,55,55,1,150,30,60,60,2
18,25,55,55,1,150,30,60,60,2
19,1,5,5,1,200,40,60,60,2
19,2,5,5,1,200,40,60,60,2
19,3,5,5,1,200,40,60,60,2
19,4,5,5,1,200,40,60,60,2
19,5,5,5,1,200,40,60,60,2
19,6,5,5,1,200,40,60,60,2
19,7,5,5,1,200,40,60,60,2
19,8,5,5,1,200,40,60,60,2
19,9,5,5,1,200,40,60,60,2
19,10,5,5,1,200,40,60,60,2
19,11,5,5,1,200,40,60,60,2
19,12,5,5,1,200,40,60,60,2
19,13,5,5,1,200,40,60,60,2
19,14,5,5,1,200,40,60,60,2
19,15,5,5,1,200,40,60,60,2
19,16,5,5,1,200,40,60,60,2
19,17,5,5,1,200,40,60,60,2
19,18,5,5,1,200,40,60,60,2
19,19,5,5,1,200,40,60,60,2
19,20,5,5,1,200,40,60,60,2
19,21,5,5,1,200,40,60,60,2
19,22,5,5,1,200,40,60,60,2
19,23,5,5,1,200,40,60,60,2
19,24,5,5,1,200,40,60,60,2
19,25,5,5,1,200,40,60,60,2
20,1,15,15,1,200,40,60,60,2
20,2,15,15,1,200,40,60,60,2
20,3,15,15,1,200,40,60,60,2
20,4,15,15,1,200,40,60,60,2
20,5,15,15,1,200,40,60,60,2
20,6,15,15,1,200,40,60,60,2
20,7,15,15,1,200,40,60,60,2
20,8,15,15,1,200,40,60,60,2
20,9,15,15,1,200,40,60,60,2
20,10,15,15,1,200,40,60,60,2
20,11,15,15,1,200,40,60,60,2
20,12,15,15,1,200,40,60,60,2
20,13,15,15,1,200,40,60,60,2
20,14,15,15,1,200,40,60,60,2
20,15,15,15,1,200,40,60,60,2
20,16,15,15,1,200,40,60,60,2
20,17,15,15,1,200,40,60,60,2
20,18,15,15,1,200,40,60,60,2
20,19,15,15,1,200,40,60,60,2
20,20,15,15,1,200,40,60,60,2
20,21,15,15,1,200,40,60,60,2
20,22,15,15,1,200,40,60,60,2
20,23,15,15,1,200,40,60,60,2
20,24,15,15,1,200,40,60,60,2
20,25,15,15,1,200,40,60,60,2
21,1,25,25,1,200,40,60,60,2
21,2,25,25,1,200,40,60,60,2
21,3,25,25,1,200,40,60,60,2
21,4,25,25,1,200,40,60,60,2
21,5,25,25,1,200,40,60,60,2
21,6,25,25,1,200,40,60,60,2
21,7,25,25,1,200,40,60,60,2
21,8,25,25,1,200,40,60,60,2
21,9,25,25,1,200,40,60,60,2
21,10,25,25,1,200,40,60,60,2
21,11,25,25,1,200,40,60,60,2
21,12,25,25,1,200,40,60,60,2
21,13,25,25,1,200,40,60,60,2
21,14,25,25,1,200,40,60,60,2
21,15,25,25,1,200,40,60,60,2
21,16,25,25,1,200,40,60,60,2
21,17,25,25,1,200,40,60,60,2
21,18,25,25,1,200,40,60,60,2
21,19,25,25,1,200,40,60,60,2
21,20,25,25,1,200,40,60,60,2
21,21,25,25,1,200,40,60,60,2
21,22,25,25,1,200,40,60,60,2
21,23,25,25,1,200,40,60,60,2
21,24,25,25,1,200,40,60,60,2
21,25,25,25,1,200,40,60,60,2
22,1,35,35,1,200,40,60,60,2
22,2,35,35,1,200,40,60,60,2
22,3,35,35,1,200,40,60,60,2
22,4,35,35,1,200,40,60,60,2
22,5,35,35,1,200,40,60,60,2
22,6,35,35,1,200,40,60,60,2
22,7,35,35,1,200,40,60,60,2
22,8,35,35,1,200,40,60,60,2
22,9,35,35,1,200,40,60,60,2
22,10,35,35,1,200,40,60,60,2
22,11,35,35,1,200,40,60,60,2
22,12,35,35,1,200,40,60,60,2
22,13,35,35,1,200,40,60,60,2
22,14,35,35,1,200,40,60,60,2
22,15,35,35,1,200,40,60,60,2
22,16,35,35,1,200,40,60,60,2
22,17,35,35,1,200,40,60,60,2
22,18,35,35,1,200,40,60,60,2
22,19,35,35,1,200,40,60,60,2
22,20,35,35,1,200,40,60,60,2
22,21,35,35,1,200,40,60,60,2
22,22,35,35,1,200,40,60,60,2
22,23,35,35,1,200,40,60,60,2
22,24,35,35,1,200,40,60,60,2
22,25,35,35,1,200,40,60,60,2
23,1,45,45,1,200,40,60,60,2
23,2,45,45,1,200,40,60,60,2
23,3,45,45,1,200,40,60,60,2
23,4,45,45,1,200,40,60,60,2
23,5,45,45,1,200,40,60,60,2
23,6,45,45,1,200,40,60,60,2
23,7,45,45,1,200,40,60,60,2
23,8,45,45,1,200,40,60,60,2
23,9,45,45,1,200,40,60,60,2
23,10,45,45,1,200,40,60,60,2
23,11,45,45,1,200,40,60,60,2
23,12,45,45,1,200,40,60,60,2
23,13,45,45,1,200,40,60,60,2
23,14,45,45,1,200,40,60,60,2
23,15,45,45,1,200,40,60,60,2
23,16,45,45,1,200,40,60,60,2
23,17,45,45,1,200,40,60,60,2
23,18,45,45,1,200,40,60,60,2
23,19,45,45,1,200,40,60,60,2
23,20,45,45,1,200,40,60,60,2
23,21,45,45,1,200,40,60,60,2
23,22,45,45,1,200,40,60,60,2
23,23,45,45,1,200,40,60,60,2
23,24,45,45,1,200,40,60,60,2
23,25,45,45,1,200,40,60,60,2
24,1,55,55,1,200,40,60,60,2
24,2,55,55,1,200,40,60,60,2
24,3,55,55,1,200,40,60,60,2
24,4,55,55,1,200,40,60,60,2
24,5,55,55,1,200,40,60,60,2
24,6,55,55,1,200,40,60,60,2
24,7,55,55,1,200,40,60,60,2
24,8,55,55,1,200,40,60,60,2
24,9,55,55,1,200,40,60,60,2
24,10,55,55,1,200,40,60,60,2
24,11,55,55,1,200,40,60,60,2
24,12,55,55,1,200,40,60,60,2
24,13,55,55,1,200,40,60,60,2
24,14,55,55,1,200,40,60,60,2
24,15,55,55,1,200,40,60,60,2
24,16,55,55,1,200,40,60,60,2
24,17,55,55,1,200,40,60,60,2
24,18,55,55,1,200,40,60,60,2
24,19,55,55,1,200,40,60,60,2
24,20,55,55,1,200,40,60,60,2
24,21,55,55,1,200,40,60,60,2
24,22,55,55,1,200,40,60,60,2
24,23,55,55,1,200,40,60,60,2
24,24,55,55,1,200,40,60,60,2
24,25,55,55,1,200,40,60,60,2
25,1,5,5,1,250,50,60,60,2
25,2,5,5,1,250,50,60,60,2
25,3,5,5,1,250,50,60,60,2
25,4,5,5,1,250,50,60,60,2
25,5,5,5,1,250,50,60,60,2
25,6,5,5,1,250,50,60,60,2
25,7,5,5,1,250,50,60,60,2
25,8,5,5,1,250,50,60,60,2
25,9,5,5,1,250,50,60,60,2
25,10,5,5,1,250,50,60,60,2
25,11,5,5,1,250,50,60,60,2
25,12,5,5,1,250,50,60,60,2
25,13,5,5,1,250,50,60,60,2
25,14,5,5,1,250,50,60,60,2
25,15,5,5,1,250,50,60,60,2
25,16,5,5,1,250,50,60,60,2
25,17,5,5,1,250,50,60,60,2
25,18,5,5,1,250,50,60,60,2
25,19,5,5,1,250,50,60,60,2
25,20,5,5,1,250,50,60,60,2
25,21,5,5,1,250,50,60,60,2
25,22,5,5,1,250,50,60,60,2
25,23,5,5,1,250,50,60,60,2
25,24,5,5,1,250,50,60,60,2
25,25,5,5,1,250,50,60,60,2
26,1,15,15,1,250,50,60,60,2
26,2,15,15,1,250,50,60,60,2
26,3,15,15,1,250,50,60,60,2
26,4,15,15,1,250,50,60,60,2
26,5,15,15,1,250,50,60,60,2
26,6,15,15,1,250,50,60,60,2
26,7,15,15,1,250,50,60,60,2
26,8,15,15,1,250,50,60,60,2
26,9,15,15,1,250,50,60,60,2
26,10,15,15,1,250,50,60,60,2
26,11,15,15,1,250,50,60,60,2
26,12,15,15,1,250,50,60,60,2
26,13,15,15,1,250,50,60,60,2
26,14,15,15,1,250,50,60,60,2
26,15,15,15,1,250,50,60,60,2
26,16,15,15,1,250,50,60,60,2
26,17,15,15,1,250,50,60,60,2
26,18,15,15,1,250,50,60,60,2
26,19,15,15,1,250,50,60,60,2
26,20,15,15,1,250,50,60,60,2
26,21,15,15,1,250,50,60,60,2
26,22,15,15,1,250,50,60,60,2
26,23,15,15,1,250,50,60,60,2
26,24,15,15,1,250,50,60,60,2
26,25,15,15,1,250,50,60,60,2
27,1,25,25,1,250,50,60,60,2
27,2,25,25,1,250,50,60,60,2
27,3,25,25,1,250,50,60,60,2
27,4,25,25,1,250,50,60,60,2
27,5,25,25,1,250,50,60,60,2
27,6,25,25,1,250,50,60,60,2
27,7,25,25,1,250,50,60,60,2
27,8,25,25,1,250,50,60,60,2
27,9,25,25,1,250,50,60,60,2
27,10,25,25,1,250,50,60,60,2
27,11,25,25,1,250,50,60,60,2
27,12,25,25,1,250,50,60,60,2
27,13,25,25,1,250,50,60,60,2
27,14,25,25,1,250,50,60,60,2
27,15,25,25,1,250,50,60,60,2
27,16,25,25,1,250,50,60,60,2
27,17,25,25,1,250,50,60,60,2
27,18,25,25,1,250,50,60,60,2
27,19,25,25,1,250,50,60,60,2
27,20,25,25,1,250,50,60,60,2
27,21,25,25,1,250,50,60,60,2
27,22,25,25,1,250,50,60,60,2
27,23,25,25,1,250,50,60,60,2
27,24,25,25,1,250,50,60,60,2
27,25,25,25,1,250,50,60,60,2
28,1,35,35,1,250,50,60,60,2
28,2,35,35,1,250,50,60,60,2
28,3,35,35,1,250,50,60,60,2
28,4,35,35,1,250,50,60,60,2
28,5,35,35,1,250,50,60,60,2
28,6,35,35,1,250,50,60,60,2
28,7,35,35,1,250,50,60,60,2
28,8,35,35,1,250,50,60,60,2
28,9,35,35,1,250,50,60,60,2
28,10,35,35,1,250,50,60,60,2
28,11,35,35,1,250,50,60,60,2
28,12,35,35,1,250,50,60,60,2
28,13,35,35,1,250,50,60,60,2
28,14,35,35,1,250,50,60,60,2
28,15,35,35,1,250,50,60,60,2
28,16,35,35,1,250,50,60,60,2
28,17,35,35,1,250,50,60,60,2
28,18,35,35,1,250,50,60,60,2
28,19,35,35,1,250,50,60,60,2
28,20,35,35,1,250,50,60,60,2
28,21,35,35,1,250,50,60,60,2
28,22,35,35,1,250,50,60,60,2
28,23,35,35,1,250,50,60,60,2
28,24,35,35,1,250,50,60,60,2
28,25,35,35,1,250,50,60,60,2
29,1,45,45,1,250,50,60,60,2
29,2,45,45,1,250,50,60,60,2
29,3,45,45,1,250,50,60,60,2
29,4,45,45,1,250,50,60,60,2
29,5,45,45,1,250,50,60,60,2
29,6,45,45,1,250,50,60,60,2
29,7,45,45,1,250,50,60,60,2
29,8,45,45,1,250,50,60,60,2
29,9,45,45,1,250,50,60,60,2
29,10,45,45,1,250,50,60,60,2
29,11,45,45,1,250,50,60,60,2
29,12,45,45,1,250,50,60,60,2
29,13,45,45,1,250,50,60,60,2
29,14,45,45,1,250,50,60,60,2
29,15,45,45,1,250,50,60,60,2
29,16,45,45,1,250,50,60,60,2
29,17,45,45,1,250,50,60,60,2
29,18,45,45,1,250,50,60,60,2
29,19,45,45,1,250,50,60,60,2
29,20,45,45,1,250,50,60,60,2
29,21,45,45,1,250,50,60,60,2
29,22,45,45,1,250,50,60,60,2
29,23,45,45,1,250,50,60,60,2
29,24,45,45,1,250,50,60,60,2
29,25,45,45,1,250,50,60,60,2
30,1,55,55,1,250,50,60,60,2
30,2,55,55,1,250,50,60,60,2
30,3,55,55,1,250,50,60,60,2
30,4,55,55,1,250,50,60,60,2
30,5,55,55,1,250,50,60,60,2
30,6,55,55,1,250,50,60,60,2
30,7,55,55,1,250,50,60,60,2
30,8,55,55,1,250,50,60,60,2
30,9,55,55,1,250,50,60,60,2
30,10,55,55,1,250,50,60,60,2
30,11,55,55,1,250,50,60,60,2
30,12,55,55,1,250,50,60,60,2
30,13,55,55,1,250,50,60,60,2
30,14,55,55,1,250,50,60,60,2
30,15,55,55,1,250,50,60,60,2
30,16,55,55,1,250,50,60,60,2
30,17,55,55,1,250,50,60,60,2
30,18,55,55,1,250,50,60,60,2
30,19,55,55,1,250,50,60,60,2
30,20,55,55,1,250,50,60,60,2
30,21,55,55,1,250,50,60,60,2
30,22,55,55,1,250,50,60,60,2
30,23,55,55,1,250,50,60,60,2
30,24,55,55,1,250,50,60,60,2
30,25,55,55,1,250,50,60,60,2
31,1,5,5,1,300,60,60,60,2
31,2,5,5,1,300,60,60,60,2
31,3,5,5,1,300,60,60,60,2
31,4,5,5,1,300,60,60,60,2
31,5,5,5,1,300,60,60,60,2
31,6,5,5,1,300,60,60,60,2
31,7,5,5,1,300,60,60,60,2
31,8,5,5,1,300,60,60,60,2
31,9,5,5,1,300,60,60,60,2
31,10,5,5,1,300,60,60,60,2
31,11,5,5,1,300,60,60,60,2
31,12,5,5,1,300,60,60,60,2
31,13,5,5,1,300,60,60,60,2
31,14,5,5,1,300,60,60,60,2
31,15,5,5,1,300,60,60,60,2
31,16,5,5,1,300,60,60,60,2
31,17,5,5,1,300,60,60,60,2
31,18,5,5,1,300,60,60,60,2
31,19,5,5,1,300,60,60,60,2
31,20,5,5,1,300,60,60,60,2
31,21,5,5,1,300,60,60,60,2
31,22,5,5,1,300,60,60,60,2
31,23,5,5,1,300,60,60,60,2
31,24,5,5,1,300,60,60,60,2
31,25,5,5,1,300,60,60,60,2
32,1,15,15,1,300,60,60,60,2
32,2,15,15,1,300,60,60,60,2
32,3,15,15,1,300,60,60,60,2
32,4,15,15,1,300,60,60,60,2
32,5,15,15,1,300,60,60,60,2
32,6,15,15,1,300,60,60,60,2
32,7,15,15,1,300,60,60,60,2
32,8,15,15,1,300,60,60,60,2
32,9,15,15,1,300,60,60,60,2
32,10,15,15,1,300,60,60,60,2
32,11,15,15,1,300,60,60,60,2
32,12,15,15,1,300,60,60,60,2
32,13,15,15,1,300,60,60,60,2
32,14,15,15,1,300,60,60,60,2
32,15,15,15,1,300,60,60,60,2
32,16,15,15,1,300,60,60,60,2
32,17,15,15,1,300,60,60,60,2
32,18,15,15,1,300,60,60,60,2
32,19,15,15,1,300,60,60,60,2
32,20,15,15,1,300,60,60,60,2
32,21,15,15,1,300,60,60,60,2
32,22,15,15,1,300,60,60,60,2
32,23,15,15,1,300,60,60,60,2
32,24,15,15,1,300,60,60,60,2
32,25,15,15,1,300,60,60,60,2
33,1,25,25,1,300,60,60,60,2
33,2,25,25,1,300,60,60,60,2
33,3,25,25,1,300,60,60,60,2
33,4,25,25,1,300,60,60,60,2
33,5,25,25,1,300,60,60,60,2
33,6,25,25,1,300,60,60,60,2
33,7,25,25,1,300,60,60,60,2
33,8,25,25,1,300,60,60,60,2
33,9,25,25,1,300,60,60,60,2
33,10,25,25,1,300,60,60,60,2
33,11,25,25,1,300,60,60,60,2
33,12,25,25,1,300,60,60,60,2
33,13,25,25,1,300,60,60,60,2
33,14,25,25,1,300,60,60,60,2
33,15,25,25,1,300,60,60,60,2
33,16,25,25,1,300,60,60,60,2
33,17,25,25,1,300,60,60,60,2
33,18,25,25,1,300,60,60,60,2
33,19,25,25,1,300,60,60,60,2
33,20,25,25,1,300,60,60,60,2
33,21,25,25,1,300,60,60,60,2
33,22,25,25,1,300,60,60,60,2
33,23,25,25,1,300,60,60,60,2
33,24,25,25,1,300,60,60,60,2
33,25,25,25,1,300,60,60,60,2
34,1,35,35,1,300,60,60,60,2
34,2,35,35,1,300,60,60,60,2
34,3,35,35,1,300,60,60,60,2
34,4,35,35,1,300,60,60,60,2
34,5,35,35,1,300,60,60,60,2
34,6,35,35,1,300,60,60,60,2
34,7,35,35,1,300,60,60,60,2
34,8,35,35,1,300,60,60,60,2
34,9,35,35,1,300,60,60,60,2
34,10,35,35,1,300,60,60,60,2
34,11,35,35,1,300,60,60,60,2
34,12,35,35,1,300,60,60,60,2
34,13,35,35,1,300,60,60,60,2
34,14,35,35,1,300,60,60,60,2
34,15,35,35,1,300,60,60,60,2
34,16,35,35,1,300,60,60,60,2
34,17,35,35,1,300,60,60,60,2
34,18,35,35,1,300,60,60,60,2
34,19,35,35,1,300,60,60,60,2
34,20,35,35,1,300,60,60,60,2
34,21,35,35,1,300,60,60,60,2
34,22,35,35,1,300,60,60,60,2
34,23,35,35,1,300,60,60,60,2
34,24,35,35,1,300,60,60,60,2
34,25,35,35,1,300,60,60,60,2
35,1,45,45,1,300,60,60,60,2
35,2,45,45,1,300,60,60,60,2
35,3,45,45,1,300,60,60,60,2
35,4,45,45,1,300,60,60,60,2
35,5,45,45,1,300,60,60,60,2
35,6,45,45,1,300,60,60,60,2
35,7,45,45,1,300,60,60,60,2
35,8,45,45,1,300,60,60,60,2
35,9,45,45,1,300,60,60,60,2
35,10,45,45,1,300,60,60,60,2
35,11,45,45,1,300,60,60,60,2
35,12,45,45,1,300,60,60,60,2
35,13,45,45,1,300,60,60,60,2
35,14,45,45,1,300,60,60,60,2
35,15,45,45,1,300,60,60,60,2
35,16,45,45,1,300,60,60,60,2
35,17,45,45,1,300,60,60,60,2
35,18,45,45,1,300,60,60,60,2
35,19,45,45,1,300,60,60,60,2
35,20,45,45,1,300,60,60,60,2
35,21,45,45,1,300,60,60,60,2
35,22,45,45,1,300,60,60,60,2
35,23,45,45,1,300,60,60,60,2
35,24,45,45,1,300,60,60,60,2
35,25,45,45,1,300,60,60,60,2
36,1,55,55,1,300,60,60,60,2
36,2,55,55,1,300,60,60,60,2
36,3,55,55,1,300,60,60,60,2
36,4,55,55,1,300,60,60,60,2
36,5,55,55,1,300,60,60,60,2
36,6,55,55,1,300,60,60,60,2
36,7,55,55,1,300,60,60,60,2
36,8,55,55,1,300,60,60,60,2
36,9,55,55,1,300,60,60,60,2
36,10,55,55,1,300,60,60,60,2
36,11,55,55,1,300,60,60,60,2
36,12,55,55,1,300,60,60,60,2
36,13,55,55,1,300,60,60,60,2
36,14,55,55,1,300,60,60,60,2
36,15,55,55,1,300,60,60,60,2
36,16,55,55,1,300,60,60,60,2
36,17,55,55,1,300,60,60,60,2
36,18,55,55,1,300,60,60,60,2
36,19,55,55,1,300,60,60,60,2
36,20,55,55,1,300,60,60,60,2
36,21,55,55,1,300,60,60,60,2
36,22,55,55,1,300,60,60,60,2
36,23,55,55,1,300,60,60,60,2
36,24,55,55,1,300,60,60,60,2
36,25,55,55,1,300,60,60,60,2
